Trial,40K I series,40K V series,40K V resistor,40K power,40K temp,4K I series,4K V series,4K V resistor,4K power,4K temp,Date
209,0.099621,5.00379,4.8628088,0.484437875,59.6294,0.234702626,12.3499122,11.7357516,2.754411715,8.1064,43:35.5
210,0.09962226,5.0037774,4.8627774,0.484440874,59.7288,0.270960055,14.2609622,13.5510572,3.671795202,8.9904,49:05.7
211,0.59993264,0.0006736,0.0008262,0.000495664,60.1148,1.897220136,0.0014646,0.0014388,0.00272972,4.8214,54:35.7
212,0.09963784,5.0036216,4.862577,0.484496669,60.0506,0.332012229,17.4644874,16.5945684,5.509599645,10.2356,00:05.7
213,0.139755797,7.0877234,6.8882098,0.962667253,60.551,-0.00081656,0.0081656,0.0079106,-6.46E-06,3.5724,33:56.4
214,0.139769157,7.0875898,6.8881292,0.962748015,60.4306,0.0970445,5.029555,4.7782606,0.463703911,4.4782,39:26.8
215,0.139776757,7.0875138,6.8880526,0.962789657,60.2806,0.136177697,7.1235044,6.7687788,0.921756711,5.1936,44:57.0
216,0.848461377,0.0006676,0.0008008,0.000679448,60.1742,1.19985082,0.0014918,0.001542,0.00185017,3.6396,50:27.6
217,0.139838717,7.0868942,6.8874232,0.963128427,59.8856,0.234715166,12.3497868,11.7362804,2.754682998,7.9454,55:57.8
218,0.139793137,7.08735,6.8878646,0.962876203,59.8272,0.270959715,14.2609656,13.5514822,3.671905753,8.964,01:28.1
219,0.139784597,7.0874354,6.8879416,0.962828144,60.1272,0.303269636,15.9409696,15.146665,4.593523583,9.8122,06:58.0
220,0.139770417,7.0875772,6.8881048,0.962753283,60.517,0.331944529,17.4651644,16.5937442,5.508202604,10.6984,12:26.4
221,0.1974818,10.025182,9.7433828,1.924140773,61.4906,-0.00082126,0.0082126,0.0079572,-6.53E-06,3.5656,46:16.8
222,0.19749912,10.0250088,9.7432216,1.924277692,61.3366,0.09703844,5.0296156,4.7782816,0.463676992,4.4682,51:46.8
223,0.19750306,10.0249694,9.7431096,1.92429396,61.1782,0.136173637,7.123545,6.768783,0.921729802,5.1838,57:17.1
224,0.19750612,10.0249388,9.7430734,1.924316624,60.9898,0.19235786,10.0764214,9.575457,1.841914417,6.6928,02:47.1
225,0.19751382,10.0248618,9.7430474,1.92438651,60.8742,0.234688706,12.3500514,11.7357864,2.75425652,8.0746,08:17.1
226,0.19751452,10.0248548,9.7430644,1.924396688,60.9796,0.270946195,14.2611008,13.5511302,3.671627164,8.978,13:47.3
227,0.19751418,10.0248582,9.7430632,1.924393139,61.2608,0.303243516,15.9412308,15.1467156,4.593143296,9.8272,19:17.4
228,0.19751248,10.0248752,9.743112,1.924386214,61.6104,0.331911949,17.4654902,16.5938808,5.507707319,10.7592,24:47.6
229,0.240777546,12.289163,11.9437538,2.875787726,62.4798,-0.00082374,0.0082374,0.007964,-6.56E-06,3.5984,58:38.1
230,0.240794146,12.288997,11.9436688,2.875965525,62.3512,0.5991789,0.008211,0.0079468,0.004761555,3.5488,04:08.1
231,0.240796646,12.288972,11.9435622,2.875969715,62.1712,0.136172037,7.123561,6.7688564,0.921728967,5.17,09:38.1
232,0.240802586,12.2889126,11.9435444,2.876036374,61.9524,0.19235068,10.0764932,9.5754926,1.841852513,6.6468,15:08.3
233,0.240806466,12.2888738,11.9435496,2.876083967,61.8212,0.234684706,12.3500914,11.7358242,2.754218448,8.0952,20:39.0
234,0.240815946,12.288779,11.943432,2.876168872,61.9078,0.270926775,14.261295,13.5513586,3.67142588,8.9888,26:08.7
235,0.240813046,12.288808,11.9434996,2.876150515,62.1872,0.303235476,15.9413112,15.1467576,4.593034252,9.8192,31:39.4
236,0.240805286,12.2888856,11.9435008,2.876058122,62.5364,0.331892569,17.465684,16.5939104,5.507395554,10.8524,37:09.6
237,0.278989955,14.1806632,13.7820942,3.845065839,63.449,-0.00082478,0.0082478,0.0079994,-6.60E-06,3.6228,11:03.6
238,0.278999955,14.1805632,13.7820502,3.845191384,63.2852,0.09703284,5.0296716,4.7782608,0.463648216,4.4978,16:33.6
239,0.279002215,14.1805406,13.7819712,3.84520049,63.1146,0.136166377,7.1236176,6.7687662,0.921678373,5.2132,22:04.2
240,0.279016355,14.1803992,13.7819202,3.845381137,62.9234,0.19235162,10.0764838,9.5753812,1.841840086,6.7372,27:33.9
241,0.279002895,14.1805338,13.7819776,3.845211647,62.799,0.234684986,12.3500886,11.7357442,2.754202959,8.0926,33:04.5
242,0.279007695,14.1804858,13.782004,3.845285166,62.892,0.270928515,14.2612776,13.5512474,3.671419332,8.9922,38:34.1
243,1.697001055,0.0005522,0.0007212,0.001223877,63.059,1.897218596,0.00148,0.001442,0.002735789,4.7236,44:04.1
244,0.279203615,14.1785266,13.780015,3.847430001,62.8066,0.331956629,17.4650434,16.594883,5.508781421,10.2534,49:34.7
245,0.311900996,15.854656,15.4086888,4.805985385,63.9512,-0.00082614,0.0082614,0.0080044,-6.61E-06,3.604,23:25.2
246,0.311893256,15.8547334,15.4086926,4.805867307,63.8566,0.0970334,5.029666,4.7782776,0.463652522,4.491,28:54.8
247,0.311901096,15.854655,15.4086988,4.805990045,63.7514,0.136154197,7.1237394,6.7688518,0.921607584,5.223,34:25.4
248,0.311909116,15.8545748,15.4086524,4.80609915,63.5992,0.19234972,10.0765028,9.5753728,1.841820277,6.7232,39:55.3
249,0.311911316,15.8545528,15.4086544,4.806133673,63.5056,0.234685046,12.350088,11.7357984,2.754216383,8.1034,45:24.8
250,0.311906556,15.8546004,15.4086802,4.806068375,63.6256,0.270906855,14.2614942,13.5513936,3.671165419,9.0006,50:55.3
251,0.311905076,15.8546152,15.4087404,4.806064347,63.9092,0.303215536,15.9415106,15.1468178,4.592750479,9.8354,56:25.7
252,0.311908116,15.8545848,15.408707,4.806100772,64.259,0.331871849,17.4658912,16.594022,5.507088765,10.9358,01:55.9
253,0.340828969,17.37632,16.887234,5.755658555,65.2732,-0.0008311,0.008311,0.0080442,-6.69E-06,3.6672,35:46.2
254,0.406409069,16.720519,16.2500688,6.604175334,65.131,0.0970234,5.029766,4.778285,0.463605457,4.5314,41:15.4
255,0.406431289,16.7202968,16.2497934,6.604424479,64.9392,0.136160797,7.1236734,6.7687214,0.921634503,5.252,46:45.4
256,0.406449329,16.7201164,16.249765,6.604706082,64.7076,0.19234038,10.0765962,9.575334,1.84172338,6.7616,52:16.0
257,0.340865229,17.3759574,16.8870052,5.756192896,64.5614,0.234682146,12.350117,11.735647,2.754146819,8.127,57:45.7
258,0.340855529,17.3760544,16.887096,5.756060042,64.6656,0.270899155,14.2615712,13.5513194,3.671040973,9.02,03:15.7
259,0.340837229,17.3762374,16.8871942,5.755784478,64.9572,0.303215476,15.9415112,15.146658,4.592701117,9.8636,08:46.3
260,0.340839929,17.3762104,16.8871132,5.755802466,65.2806,0.331870849,17.4659012,16.5939754,5.507056706,10.994,14:15.9
261,-0.000275548,0.00275548,0.00278386,-7.6708705528e-07,59.1462,-0.000829574,0.00829574,0.00810562,-6.72421160588e-06,3.438,2018-05-04 14:35
262,-0.000282874,0.00282874,0.00286144,-8.0942697856e-07,59.09,0.09705976,5.0294024,4.778027,0.463754153894,4.425,2018-05-04 14:44
263,-0.000275128,0.00275128,0.00278056,-7.6500991168e-07,59.2682,0.136230317424,7.1229782,6.7681094,0.922021691921,5.1776,2018-05-04 14:53
264,-0.000273234,0.00273234,0.00277334,-7.5777078156e-07,59.3188,0.19240312,10.0759688,9.5745688,1.84217690977,6.712,2018-05-04 15:02
265,-0.00027087,0.0027087,0.00275222,-7.454938314e-07,59.4416,0.23476846567,12.3492538,11.7345326,2.75489821386,8.1474,2018-05-04 15:11
266,-0.000270544,0.00270544,0.00274268,-7.4201561792e-07,59.8498,0.271080814848,14.2597546,13.5491132,3.67290464672,9.0956,2018-05-04 15:20
267,-0.000266658,0.00266658,0.00270306,-7.2079257348e-07,60.3424,0.303393836101,15.9397276,15.1444698,4.59473878834,10.0614,2018-05-04 15:28
268,-0.000269416,0.00269416,0.00273318,-7.3636242288e-07,60.937,0.332054289083,17.4640668,16.5914818,5.50927269393,11.4628,2018-05-04 15:37
269,0.09959932,5.0040068,4.861661,0.484218129671,60.0838,-0.00083364,0.0083364,0.0081108,-6.761487312e-06,3.472,2018-05-04 17:01
270,0.09960662,5.0039338,4.8615528,0.48424284236,59.9892,0.09704296,5.0295704,4.778209,0.463691544859,4.4494,2018-05-04 17:10
271,0.09961564,5.0038436,4.8614866,0.48428009901,59.8918,0.136205837424,7.123223,6.7683088,0.921883168047,5.2032,2018-05-04 17:19
272,0.09962698,5.0037302,4.8614206,0.484328652888,59.7674,0.19239018,10.0760982,9.5748238,1.84210207435,6.7336,2018-05-04 17:28
273,0.09962692,5.0037308,4.8614328,0.484329576651,59.8946,0.23474386567,12.3494998,11.734766,2.75466433357,8.1656,2018-05-04 17:37
274,0.09961888,5.0038112,4.8614866,0.484295850227,60.2886,0.271048834848,14.2600744,13.5494422,3.67256052115,9.1058,2018-05-04 17:46
275,0.09961318,5.0038682,4.8615396,0.484273419252,60.7536,0.303350396101,15.940162,15.14477,4.59417197836,10.0868,2018-05-04 17:54
276,0.09960734,5.0039266,4.8616066,0.484251701552,61.3446,0.332012849083,17.4644812,16.59191,5.50872731082,11.4848,2018-05-04 18:03
277,0.139771677424,7.0875646,6.8862638,0.962504642509,60.5092,-0.00083628,0.0083628,0.0080762,-6.753964536e-06,3.475,2018-05-04 19:27
278,0.139777517424,7.0875062,6.886205,0.962536639372,60.3986,0.09704128,5.0295872,4.7782272,0.463685283619,4.441,2018-05-04 19:36
279,0.139778817424,7.0874932,6.8862006,0.962544976411,60.317,0.136201417424,7.1232672,6.7683572,0.921859844271,5.1994,2018-05-04 19:45
280,0.139784497424,7.0874364,6.8861748,0.962580483591,60.213,0.19237534,10.0762466,9.5747868,1.84195286608,6.7392,2018-05-04 19:54
281,0.139776317424,7.0875182,6.8861708,0.962523595576,60.327,0.23473110567,12.3496274,11.734784,2.75451882312,8.1572,2018-05-04 20:03
282,0.139775997424,7.0875214,6.886241,0.962531204276,60.7326,0.271022034848,14.2603424,13.549666,3.67225805083,9.107,2018-05-04 20:12
283,0.139768497424,7.0875964,6.8863272,0.962491605513,61.193,0.303335876101,15.9403072,15.144946,4.59400546341,10.0998,2018-05-04 20:20
284,0.139758017424,7.0877012,6.8863912,0.962428381317,61.8166,0.331998609083,17.4646236,16.591938,5.50850033799,11.5368,2018-05-04 20:29
285,0.1974707,10.025293,9.740873,1.92353700992,61.4134,-0.00083998,0.0083998,0.0081286,-6.827861428e-06,3.4952,2018-05-04 21:53
286,1.19993454,0.0006546,0.0007944,0.000953227998576,61.0554,0.599849,0.00151,0.0016428,0.0009854319372,3.4954,2018-05-04 22:02
287,0.19755076,10.0244924,9.7401218,1.92416846408,60.8474,0.136199337424,7.123288,6.7683882,0.921849988267,5.1828,2018-05-04 22:11
288,0.19749608,10.0250392,9.7406048,1.92373126483,60.8976,0.1923707,10.076293,9.5749048,1.84193113881,6.6936,2018-05-04 22:20
289,0.19749416,10.0250584,9.7406564,1.92372275357,61.077,0.23472762567,12.3496622,11.7347782,2.75447662465,8.1564,2018-05-04 22:29
290,0.19748878,10.0251122,9.7407252,1.92368393606,61.4914,0.271017414848,14.2603886,13.5496644,3.67219501774,9.1084,2018-05-04 22:38
291,0.1974845,10.025155,9.7407932,1.92365567471,62.0024,0.303331156101,15.9403544,15.1448842,4.5939152334,10.1028,2018-05-04 22:46
292,0.19746634,10.0253366,9.7408874,1.92349738323,62.6296,0.331988109083,17.4647286,16.591934,5.50832479468,11.5626,2018-05-04 22:55
293,0.24078682567,12.2890702,11.9404858,2.87511167274,62.3872,-0.00084188,0.0084188,0.0082038,-6.906615144e-06,3.5064,2018-05-05 00:19
294,0.24080928567,12.2888456,11.9404324,2.87536699683,62.2662,0.09703364,5.0296636,4.7782146,0.463647555339,4.4686,2018-05-05 00:28
295,0.24080192567,12.2889192,11.9404444,2.87528200487,62.1858,0.136199077424,7.1232906,6.7683106,0.921837659438,5.2192,2018-05-05 00:37
296,0.24080878567,12.2888506,11.9403764,2.87534754133,62.062,0.19238998,10.0761002,9.5745786,1.84205298536,6.757,2018-05-05 00:46
297,0.24081330567,12.2888054,11.9402678,2.8753753595,62.1766,0.23473600567,12.3495784,11.734605,2.75453430581,8.1522,2018-05-05 00:55
298,1.38638850567,0.8330534,0.8094406,1.12219914386,62.1802,0.271040414848,14.2601586,13.5493534,3.67242236645,9.097,2018-05-05 01:03
299,0.24087148567,12.2882236,11.9398102,2.87595982149,62.54,0.303329876101,15.9403672,15.1447704,4.59386132901,10.123,2018-05-05 01:12
300,1.46963490567,0.0005894,0.0007692,0.00113044316944,62.9996,2.07830758908,0.0015338,0.0014234,0.0029582630223,4.7344,2018-05-05 01:21
301,0.279047354848,14.1800892,13.7778268,3.84466612409,63.0674,-0.00084448,0.0084448,0.0081776,-6.905819648e-06,3.5272,2018-05-05 02:45
302,0.279062054848,14.1799422,13.7776688,3.84482456634,62.9784,0.09703676,5.0296324,4.7781852,0.463659610488,4.4886,2018-05-05 02:54
303,1.69699593485,0.0006034,0.0007652,0.00129854128935,62.491,0.848377177424,0.0015096,0.0016496,0.00139948299188,3.57,2018-05-05 03:03
304,0.279146694848,14.1790958,13.7771316,3.84584075062,62.105,0.19238234,10.0761766,9.574853,1.8420326253,6.6632,2018-05-05 03:12
305,0.279070554848,14.1798572,13.777835,3.84498805805,62.4174,0.23473792567,12.3495592,11.7347092,2.75458129595,8.1664,2018-05-05 03:21
306,0.279070814848,14.1798546,13.7778282,3.84498974261,62.9516,0.271012254848,14.2604402,13.5497046,3.67213599617,9.1274,2018-05-05 03:29
307,0.279061514848,14.1799476,13.7779678,3.84490056579,63.5288,0.303340136101,15.9402646,15.1447526,4.5940113149,10.1532,2018-05-05 03:38
308,0.279048114848,14.1800816,13.778035,3.84473469306,64.2252,0.331989229083,17.4647174,16.5919066,5.50833428115,11.6932,2018-05-05 03:47
309,0.311973636101,15.8539296,15.4040688,4.80566335429,64.252,-0.00084258,0.0084258,0.008203,-6.91168374e-06,3.552,2018-05-05 05:11
310,0.311992236101,15.8537436,15.4039858,4.80592397461,64.1362,0.0970305,5.029695,4.7782096,0.463632066593,4.5032,2018-05-05 05:20
311,0.311992816101,15.8537378,15.404166,4.80598913003,64.056,0.136186237424,7.123419,6.7683412,0.921754921629,5.2474,2018-05-05 05:29
312,0.311988816101,15.8537778,15.4041056,4.80590866924,63.9316,0.19236914,10.0763086,9.5746662,1.84187030268,6.7916,2018-05-05 05:38
313,0.311987256101,15.8537934,15.4040906,4.80587995903,64.0608,0.23471644567,12.349774,11.7347188,2.75433148767,8.1756,2018-05-05 05:47
314,0.311983416101,15.8538318,15.4041852,4.80585032095,64.4352,0.270989474848,14.260668,13.5496486,3.67181215849,9.1112,2018-05-05 05:55
315,0.311960176101,15.8540642,15.4043286,4.80553706277,64.9356,0.303297536101,15.9406906,15.1449912,4.59343851523,10.2044,2018-05-05 06:04
316,0.311962416101,15.8540418,15.404252,4.80554767215,65.502,0.331945429083,17.4651554,16.5920832,5.5076661772,11.7998,2018-05-05 06:13
317,0.340896409083,17.3756456,16.8824382,5.75516255894,65.413,-0.00084548,0.0084548,0.0082218,-6.951367464e-06,3.5944,2018-05-05 07:37
318,0.340921249083,17.3753972,16.8823118,5.75553882626,65.3184,0.0970228,5.029772,4.7782224,0.463596516271,4.5366,2018-05-05 07:46
319,0.340903249083,17.3755772,16.8823966,5.75526385324,65.2182,0.136178997424,7.1234914,6.768323,0.921703440381,5.2858,2018-05-05 07:55
320,0.340915229083,17.3754574,16.8821972,5.75539812586,65.1246,0.19236422,10.0763578,9.5746616,1.84182231045,6.8388,2018-05-05 08:04
321,0.340909509083,17.3755146,16.882207,5.7553049006,65.2156,0.23470736567,12.3498648,11.7346704,2.75421357659,8.2052,2018-05-05 08:13
322,0.340923589083,17.3753738,16.8822616,5.7555612165,65.5686,0.270981034848,14.2607524,13.5497156,3.67171595518,9.1576,2018-05-05 08:21
323,0.340901149083,17.3755982,16.8823472,5.75521155969,65.9938,0.303302796101,15.940638,15.1446736,4.59342184892,10.2796,2018-05-05 08:30
324,1.91174738908,1.6671358,1.6199516,3.09693824174,65.9702,0.331999449083,17.4646152,16.5913436,5.50831693474,11.9194,2018-05-05 08:39
325,-0.00025718,0.0025718,0.0026738,-6.87647884e-07,61.7224,-0.00083654,0.0083654,0.0081358,-6.805922132e-06,3.532,2018-05-05 11:03
326,-0.0002575,0.002575,0.0026668,-6.86701e-07,61.4832,0.09704162,5.0295838,4.7781474,0.463679164295,4.4834,2018-05-05 11:12
327,-0.0002555,0.002555,0.002646,-6.76053e-07,61.2674,0.136222797424,7.1230534,6.7681202,0.921972266945,5.2306,2018-05-05 11:21
328,-0.00025278,0.0025278,0.0026514,-6.70220892e-07,61.04,0.19239844,10.0760156,9.5746016,1.84213841146,6.7762,2018-05-05 11:30
329,-0.00024668,0.0024668,0.0025458,-6.27997944e-07,61.0722,0.23474340567,12.3495044,11.734551,2.75460846575,8.1806,2018-05-05 11:39
330,-0.00024446,0.0024446,0.0025406,-6.21075076e-07,61.3592,0.271061754848,14.2599452,13.5491506,3.67265653833,9.1192,2018-05-05 11:47
331,-0.00024536,0.0024536,0.0025408,-6.23410688e-07,61.7404,0.303365136101,15.9400146,15.1445626,4.59433229434,10.1186,2018-05-05 11:56
332,-0.00024342,0.0024342,0.0025786,-6.27682812e-07,62.2626,0.332017389083,17.4644358,16.5916758,5.50872487962,11.5432,2018-05-05 12:05
333,0.59975628,0.0024372,0.002499,0.00149879094372,65.4148,-1.74644192,17.4644192,16.5898404,-28.9731927207,13.0594,2018-05-05 13:29
334,0.09954656,5.0045344,4.8627254,0.484067585795,65.5486,0.09698338,5.0301662,4.7767944,0.463269666477,6.4502,2018-05-05 13:38
335,0.09954816,5.0045184,4.8627198,0.484074808686,65.0138,0.136191317424,7.1233682,6.7669222,0.921596049323,5.9154,2018-05-05 13:47
336,0.0995636,5.004364,4.862567,0.484134675761,64.1322,0.19238046,10.0761954,9.573536,1.84176125951,7.1298,2018-05-05 13:56
337,0.0995769,5.004231,4.8624442,0.484187119859,63.4958,0.23475376567,12.3494008,11.7336322,2.75451434394,8.2876,2018-05-05 14:04
338,0.09958674,5.0041326,4.8623586,0.484226441685,63.2614,0.271042074848,14.260142,13.548745,3.67227995638,9.2378,2018-05-05 14:13
339,0.09958466,5.0041534,4.8623412,0.484214595206,63.3238,0.303367856101,15.9399874,15.1440538,4.59421913398,10.264,2018-05-05 14:22
340,0.09958102,5.0041898,4.8623858,0.484201337598,63.641,0.332023189083,17.4643778,16.59145,5.50874614051,11.7578,2018-05-05 14:31
341,0.139763977424,7.0876416,6.8871066,0.962569411358,61.6116,-0.00084174,0.0084174,0.0081766,-6.882571284e-06,3.5192,2018-05-05 15:55
342,0.139767337424,7.087608,6.8870334,0.962582321067,61.428,0.09705132,5.0294868,4.7780722,0.463718214065,4.4848,2018-05-05 16:04
343,0.139775617424,7.0875252,6.8869434,0.962626765898,61.2946,0.136216097424,7.1231204,6.768163,0.921932750589,5.2282,2018-05-05 16:13
344,0.139773657424,7.0875448,6.8869216,0.962610220423,61.1206,0.19239502,10.0760498,9.5745808,1.84210166451,6.7738,2018-05-05 16:22
345,0.139773997424,7.0875414,6.8869094,0.962610856734,61.2154,0.23475136567,12.3494248,11.7344136,2.75466961794,8.179,2018-05-05 16:30
346,0.139774797424,7.0875334,6.8869706,0.962624920479,61.5424,0.271057014848,14.2599926,13.549233,3.67261465046,9.122,2018-05-05 16:39
347,0.139768197424,7.0875994,6.8870476,0.962590228624,61.9624,0.303375296101,15.939913,15.1444874,4.59446334927,10.1244,2018-05-05 16:48
348,0.139760817424,7.0876732,6.887094,0.962545887115,62.5424,0.332024409083,17.4643656,16.591576,5.50880821715,11.5658,2018-05-05 16:57
349,0.19747762,10.0252238,9.7418378,1.92379494317,61.8258,-0.000845,0.00845,0.0082048,-6.933056e-06,3.5012,2018-05-05 18:21
350,0.19749458,10.0250542,9.7416314,1.92391940186,61.691,0.09704492,5.0295508,4.7781796,0.463698057028,4.4636,2018-05-05 18:30
351,0.19750582,10.0249418,9.74151,1.92400492059,61.5834,0.136209637424,7.123185,6.7682266,0.921897691189,5.2172,2018-05-05 18:39
352,0.19750122,10.0249878,9.7415574,1.9239694712,61.464,0.19239308,10.0760692,9.5746458,1.84209559537,6.7552,2018-05-05 18:48
353,0.19751146,10.0248854,9.7414784,1.92405362134,61.5684,0.23474188567,12.3495196,11.7346478,2.75461335224,8.1656,2018-05-05 18:56
354,0.19750858,10.0249142,9.7415182,1.92403342673,61.9398,0.271036334848,14.2601994,13.5494504,3.67239337562,9.0996,2018-05-05 19:05
355,0.19749468,10.0250532,9.7416454,1.92392314095,62.3904,0.303347376101,15.9401922,15.1447158,4.59410979973,10.1334,2018-05-05 19:14
356,0.19749294,10.0250706,9.7416694,1.92391093031,62.9908,0.331993469083,17.464675,16.5919082,5.50840516202,11.5934,2018-05-05 19:23
357,0.24080662567,12.2888722,11.941526,2.87559858141,62.569,-0.00084762,0.0084762,0.0082302,-6.976082124e-06,3.527,2018-05-05 20:47
358,0.24082478567,12.2886906,11.9413506,2.87577319885,62.4508,0.09704046,5.0295954,4.7781248,0.463671428529,4.489,2018-05-05 20:56
359,0.24082388567,12.2886996,11.9413606,2.87576485988,62.3598,0.136209837424,7.123183,6.7681674,0.921890981211,5.2414,2018-05-05 21:05
360,0.24083096567,12.2886288,11.9412788,2.87582970474,62.2442,0.1923815,10.076185,9.5746914,1.84199349357,6.786,2018-05-05 21:13
361,0.24082578567,12.2886806,11.9412792,2.87576794524,62.3596,0.23473692567,12.3495692,11.7345036,2.75452129933,8.189,2018-05-05 21:22
362,0.24082968567,12.2886416,11.9413678,2.87583585374,62.751,0.271013974848,14.260423,13.5495474,3.67211669826,9.1288,2018-05-05 21:31
363,0.24082352567,12.2887032,11.9413182,2.87575035007,63.2172,0.303336976101,15.9402962,15.1446676,4.59393767384,10.1756,2018-05-05 21:40
364,0.24081466567,12.2887918,11.9414646,2.87567980526,63.8338,0.331999229083,17.4646174,16.591702,5.50843227317,11.6824,2018-05-05 21:49
365,0.279081294848,14.1797498,13.7789042,3.84543442572,63.581,-0.00084592,0.0084592,0.0081766,-6.916749472e-06,3.5372,2018-05-05 23:13
366,0.279085354848,14.1797092,13.7787838,3.84545676619,63.4772,0.09703666,5.0296334,4.7781488,0.463655600535,4.4916,2018-05-05 23:22
367,0.279078054848,14.1797822,13.7787254,3.84533988291,63.3652,0.136205937424,7.123222,6.7681608,0.921863686399,5.2416,2018-05-05 23:31
368,0.279092554848,14.1796372,13.7786794,3.84552683617,63.2416,0.19237982,10.0762018,9.5745628,1.84195266804,6.7826,2018-05-05 23:39
369,0.279090434848,14.1796584,13.7787344,3.84551297535,63.3532,0.23472954567,12.349643,11.7344988,2.75443357199,8.172,2018-05-05 23:48
370,0.279080394848,14.1797588,13.7787784,3.84538691639,63.7382,0.271014794848,14.2604148,13.5494378,3.67209810567,9.1096,2018-05-05 23:57
371,0.279079614848,14.1797666,13.7788028,3.84538297849,64.2164,0.303335996101,15.940306,15.1445954,4.59390093121,10.1902,2018-05-06 00:06
372,0.279079134848,14.1797714,13.7788562,3.84539126749,64.8476,0.331982509083,17.4647846,16.591632,5.50813162114,11.745,2018-05-06 00:15
373,0.312004156101,15.8536244,15.4051022,4.80645591156,64.6288,-0.00085196,0.0085196,0.0082102,-6.994761992e-06,3.5708,2018-05-06 01:39
374,0.312009296101,15.853573,15.404962,4.80649135008,64.4918,0.09703146,5.0296854,4.7781874,0.463634499576,4.524,2018-05-06 01:48
375,0.312016796101,15.853498,15.4049542,4.80660445357,64.4,0.136191417424,7.1233672,6.7682304,0.921774891627,5.2742,2018-05-06 01:57
376,0.312021796101,15.853448,15.4048708,4.80665545572,64.2586,0.19237528,10.0762472,9.5745464,1.84190604457,6.8222,2018-05-06 02:05
377,0.312020576101,15.8534602,15.404819,4.80662049911,64.3868,0.23472186567,12.3497198,11.7345186,2.75434809853,8.1936,2018-05-06 02:14
378,0.312021116101,15.8534548,15.404805,4.80662444942,64.7528,0.271002314848,14.2605396,13.549384,3.67191442876,9.1414,2018-05-06 02:23
379,0.312020136101,15.8534646,15.4049204,4.80664535983,65.2086,0.303327236101,15.9403936,15.1447254,4.59380769709,10.2298,2018-05-06 02:32
380,0.312008816101,15.8535778,15.4049622,4.8064840181,65.7654,0.331985629083,17.4647534,16.591705,5.50820762198,11.8232,2018-05-06 02:41
381,0.340934469083,17.375265,16.8831752,5.75605637324,65.6074,-0.000853,0.00853,0.0082188,-7.0106364e-06,3.5908,2018-05-06 04:05
382,0.340945209083,17.3751576,16.8830976,5.75621124119,65.4904,0.09703334,5.0296666,4.7780842,0.463633468727,4.531,2018-05-06 04:14
383,0.340953529083,17.3750744,16.8831196,5.75635920954,65.3906,0.136195677424,7.1233246,6.7681532,0.921793209982,5.2792,2018-05-06 04:23
384,0.340963549083,17.3749742,16.8829828,5.75648173459,65.2696,0.1923745,10.076255,9.5745562,1.8419004617,6.8246,2018-05-06 04:31
385,0.340945849083,17.3751512,16.8830326,5.7561998849,65.3584,0.23473076567,12.3496308,11.7344552,2.75443765382,8.1868,2018-05-06 04:40
386,0.340956689083,17.3750428,16.8830148,5.75637682794,65.6868,0.270987514848,14.2606876,13.54959,3.67176972131,9.1316,2018-05-06 04:49
387,0.340945629083,17.3751534,16.8830586,5.75620503522,66.1038,0.303304016101,15.9406258,15.1447954,4.59347726785,10.2512,2018-05-06 04:58
388,0.340950569083,17.375104,16.8830062,5.75627057172,66.6662,0.331947609083,17.4651336,16.5919642,5.50766284617,11.8912,2018-05-06 05:07
389,-0.00025262,0.0025262,0.0025924,-6.54892088e-07,60.6592,-0.00084458,0.0084458,0.0081722,-6.902076676e-06,3.495,2018-05-06 07:31
390,-0.00025264,0.0025264,0.00259,-6.543376e-07,60.4888,0.09704942,5.0295058,4.778164,0.463718044865,4.4696,2018-05-06 07:40
391,-0.00024466,0.0024466,0.002555,-6.251063e-07,60.366,0.136218697424,7.1230944,6.768234,0.92196001934,5.2136,2018-05-06 07:49
392,-0.00024878,0.0024878,0.002568,-6.3886704e-07,60.2048,0.19239592,10.0760408,9.5747472,1.84214229631,6.7562,2018-05-06 07:57
393,-0.00024488,0.0024488,0.0025164,-6.16216032e-07,60.2816,0.23475308567,12.3494076,11.7346454,2.75474421689,8.169,2018-05-06 08:06
394,-0.00023644,0.0023644,0.0024404,-5.77008176e-07,60.6202,0.271062274848,14.25994,13.5493042,3.67270521906,9.106,2018-05-06 08:15
395,-0.00023572,0.0023572,0.0025014,-5.89630008e-07,61.0372,0.303360496101,15.940061,15.1447014,4.59430413001,10.0936,2018-05-06 08:24
396,-0.00023592,0.0023592,0.0024838,-5.85978096e-07,61.5948,0.332027929083,17.4643304,16.5916502,5.50889125597,11.5136,2018-05-06 08:33
397,0.09962488,5.0037512,4.8621484,0.484390950892,60.4638,-0.00084444,0.0084444,0.0081656,-6.895359264e-06,3.4788,2018-05-06 09:57
398,0.09963196,5.0036804,4.8620642,0.484416985892,60.3322,0.09704196,5.0295804,4.7782246,0.463688280504,4.4508,2018-05-06 10:06
399,0.09963854,5.0036146,4.861987,0.484441286179,60.2368,0.136209697424,7.1231844,6.7682394,0.921899840766,5.2042,2018-05-06 10:14
400,0.09964422,5.0035578,4.861979,0.484468105111,60.1176,0.19239548,10.0760452,9.5746454,1.84211849756,6.7422,2018-05-06 10:23
401,0.09964576,5.0035424,4.8619538,0.484473081486,60.2274,0.23475524567,12.349386,11.7345352,2.7547436937,8.166,2018-05-06 10:32
